,Accident_Index,Accident_Severity,Date,Day_of_Week,Light_Conditions,Number_of_Casualties,Number_of_Vehicles,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Road_Surface_Conditions,Speed_limit,Time,Weather_Conditions,Year_y
1778,200501CW10800,Serious,23/06/2005,Thursday,Daylight,1,1,0.0,0.0,Dry,30,16:20,Fine no high winds,2005
1779,200501CW10801,Slight,21/06/2005,Tuesday,Daylight,1,3,0.0,0.0,Dry,30,12:45,Fine no high winds,2005
1780,200501CW10804,Slight,23/06/2005,Thursday,Daylight,1,1,0.0,5.0,Dry,30,15:25,Fine no high winds,2005
1781,200501CW10805,Slight,27/05/2005,Friday,Daylight,1,2,0.0,0.0,Dry,30,20:20,Fine no high winds,2005
1782,200501CW10806,Slight,20/06/2005,Monday,Daylight,1,2,0.0,5.0,Dry,40,7:10,Fine no high winds,2005
1783,200501CW10808,Slight,27/06/2005,Monday,Daylight,1,2,0.0,5.0,Dry,30,10:05,Fine no high winds,2005
1784,200501CW10809,Slight,17/06/2005,Friday,Darkness - lights unlit,2,1,0.0,0.0,Dry,30,3:15,Fine no high winds,2005
1785,200501CW10810,Slight,18/06/2005,Saturday,Daylight,1,1,0.0,5.0,Dry,30,15:05,Fine no high winds,2005
1786,200501CW10811,Slight,04/06/2005,Saturday,Daylight,1,3,0.0,0.0,Dry,30,15:47,Fine no high winds,2005
1787,200501CW10812,Slight,22/06/2005,Wednesday,Daylight,1,2,0.0,0.0,Dry,30,18:05,Fine no high winds,2005
1788,200501CW10813,Serious,09/06/2005,Thursday,Daylight,1,2,0.0,0.0,Dry,30,8:04,Fine no high winds,2005
1789,200501CW10814,Serious,10/06/2005,Friday,Daylight,1,1,0.0,4.0,Dry,30,15:47,Fine no high winds,2005
1790,200501CW10816,Slight,11/06/2005,Saturday,Daylight,1,1,0.0,5.0,Dry,30,15:07,Fine no high winds,2005
1791,200501CW10817,Slight,17/06/2005,Friday,Daylight,1,1,0.0,5.0,Dry,30,12:25,Fine no high winds,2005
1792,200501CW10818,Slight,19/06/2005,Sunday,Daylight,1,1,0.0,5.0,Dry,30,16:00,Fine no high winds,2005
1793,200501CW10819,Slight,28/06/2005,Tuesday,Daylight,1,1,0.0,0.0,Dry,30,13:15,Fine no high winds,2005
1794,200501CW10820,Slight,22/06/2005,Wednesday,Daylight,1,1,0.0,5.0,Dry,30,17:46,Fine no high winds,2005
1795,200501CW10821,Slight,23/06/2005,Thursday,Daylight,1,1,0.0,0.0,Dry,30,17:34,Fine no high winds,2005
1796,200501CW10822,Slight,25/06/2005,Saturday,Daylight,1,2,0.0,5.0,Dry,30,17:52,Fine no high winds,2005
1797,200501CW10823,Serious,26/06/2005,Sunday,Daylight,1,2,0.0,0.0,Dry,30,18:00,Fine no high winds,2005
1798,200501CW10824,Slight,26/06/2005,Sunday,Daylight,1,1,0.0,0.0,Dry,30,16:15,Fine no high winds,2005
1799,200501CW10825,Slight,28/06/2005,Tuesday,Darkness - lights lit,1,1,0.0,5.0,Wet or damp,30,20:00,Raining no high winds,2005
1800,200501CW10826,Slight,19/06/2005,Sunday,Daylight,1,1,0.0,5.0,Dry,30,7:20,Fine no high winds,2005
1801,200501CW10827,Slight,22/06/2005,Wednesday,Daylight,1,2,0.0,0.0,Dry,30,15:35,Fine no high winds,2005
1802,200501CW10828,Slight,01/07/2005,Friday,Daylight,1,1,0.0,4.0,Wet or damp,30,18:50,Raining no high winds,2005
1803,200501CW10829,Slight,27/06/2005,Monday,Daylight,1,2,0.0,5.0,Dry,30,10:39,Fine no high winds,2005
1804,200501CW10830,Slight,22/06/2005,Wednesday,Daylight,1,1,0.0,0.0,Dry,30,14:55,Fine no high winds,2005
1805,200501CW10831,Serious,15/06/2005,Wednesday,Darkness - lights lit,1,2,0.0,0.0,Dry,30,1:30,Fine no high winds,2005
1806,200501CW10832,Slight,24/06/2005,Friday,Darkness - lights lit,1,1,0.0,0.0,Wet or damp,30,20:00,Raining no high winds,2005
1807,200501CW10833,Slight,04/07/2005,Monday,Daylight,1,2,0.0,5.0,Wet or damp,30,17:10,Raining no high winds,2005
1808,200501CW10834,Slight,02/06/2005,Thursday,Daylight,1,1,0.0,0.0,Dry,30,17:35,Fine no high winds,2005
1809,200501CW10836,Slight,18/06/2005,Saturday,Daylight,3,2,0.0,5.0,Dry,30,14:35,Fine no high winds,2005
1810,200501CW10836,Slight,18/06/2005,Saturday,Daylight,3,2,0.0,5.0,Dry,30,14:35,Fine no high winds,2005
1811,200501CW10837,Slight,29/06/2005,Wednesday,Daylight,1,1,0.0,0.0,Dry,30,11:05,Fine no high winds,2005
1812,200501CW10838,Slight,06/07/2005,Wednesday,Daylight,1,1,0.0,5.0,Dry,30,10:12,Fine no high winds,2005
1813,200501CW10840,Slight,02/07/2005,Saturday,Darkness - lights lit,1,1,0.0,5.0,Dry,30,23:28,Fine no high winds,2005
1814,200501CW10841,Slight,22/06/2005,Wednesday,Daylight,1,2,0.0,0.0,Dry,30,11:25,Fine no high winds,2005
1815,200501CW10842,Slight,12/06/2005,Sunday,Daylight,1,1,0.0,0.0,Dry,30,14:44,Fine no high winds,2005
1816,200501CW10843,Slight,20/06/2005,Monday,Daylight,1,2,0.0,0.0,Wet or damp,30,9:50,Raining no high winds,2005
1817,200501CW10844,Slight,09/07/2005,Saturday,Daylight,2,2,0.0,5.0,Dry,30,18:12,Fine no high winds,2005
1818,200501CW10846,Slight,25/06/2005,Saturday,Daylight,1,3,0.0,5.0,Dry,30,10:40,Fine no high winds,2005
1819,200501CW10846,Slight,25/06/2005,Saturday,Daylight,1,3,0.0,5.0,Dry,30,10:40,Fine no high winds,2005
1820,200501CW10846,Slight,25/06/2005,Saturday,Daylight,1,3,0.0,5.0,Dry,30,10:40,Fine no high winds,2005
1821,200501CW10847,Slight,13/06/2005,Monday,Daylight,1,2,0.0,0.0,Dry,30,10:30,Fine no high winds,2005
1822,200501CW10848,Slight,08/07/2005,Friday,Daylight,1,2,0.0,0.0,Dry,30,8:20,Fine no high winds,2005
1823,200501CW10849,Serious,24/06/2005,Friday,Daylight,1,1,0.0,0.0,Dry,30,18:26,Fine no high winds,2005
1824,200501CW10850,Serious,14/06/2005,Tuesday,Daylight,2,2,0.0,0.0,Dry,30,14:05,Fine no high winds,2005
1825,200501CW10851,Serious,05/06/2005,Sunday,Daylight,1,1,0.0,0.0,Dry,30,15:20,Fine no high winds,2005
1826,200501CW10852,Slight,29/06/2005,Wednesday,Daylight,1,1,0.0,5.0,Dry,30,16:55,Fine no high winds,2005
1827,200501CW10853,Slight,30/06/2005,Thursday,Daylight,1,2,0.0,0.0,Wet or damp,30,19:45,Raining no high winds,2005
1828,200501CW10854,Slight,16/06/2005,Thursday,Daylight,1,2,0.0,0.0,Wet or damp,30,16:10,Raining no high winds,2005
1829,200501CW10855,Slight,01/07/2005,Friday,Darkness - lights lit,1,1,0.0,0.0,Dry,30,21:39,Fine no high winds,2005
1830,200501CW10856,Slight,23/06/2005,Thursday,Daylight,1,2,0.0,1.0,Dry,30,12:12,Fine no high winds,2005
1831,200501CW10857,Slight,10/07/2005,Sunday,Daylight,1,2,0.0,0.0,Dry,30,14:53,Fine no high winds,2005
1832,200501CW10858,Slight,01/07/2005,Friday,Daylight,1,2,0.0,5.0,Dry,30,14:30,Fine no high winds,2005
1833,200501CW10860,Slight,04/07/2005,Monday,Daylight,1,2,0.0,0.0,Dry,30,18:20,Fine no high winds,2005
1834,200501CW10860,Slight,04/07/2005,Monday,Daylight,1,2,0.0,0.0,Dry,30,18:20,Fine no high winds,2005
1835,200501CW10861,Serious,05/07/2005,Tuesday,Daylight,1,2,0.0,0.0,Dry,30,6:55,Fine no high winds,2005
1836,200501CW10862,Slight,05/07/2005,Tuesday,Daylight,2,1,0.0,8.0,Wet or damp,30,18:00,Raining no high winds,2005
1837,200501CW10863,Slight,08/07/2005,Friday,Daylight,1,2,0.0,0.0,Dry,30,13:00,Fine no high winds,2005
1838,200501CW10864,Serious,07/05/2005,Saturday,Daylight,1,2,0.0,5.0,Wet or damp,30,14:20,Fine no high winds,2005
1839,200501CW10865,Slight,06/07/2005,Wednesday,Daylight,1,2,0.0,0.0,Dry,30,19:35,Fine no high winds,2005
1840,200501CW10866,Slight,04/07/2005,Monday,Daylight,1,2,0.0,5.0,Dry,30,20:35,Fine no high winds,2005
1841,200501CW10869,Slight,11/07/2005,Monday,Daylight,2,3,0.0,5.0,Dry,30,10:05,Fine no high winds,2005
1842,200501CW10869,Slight,11/07/2005,Monday,Daylight,2,3,0.0,5.0,Dry,30,10:05,Fine no high winds,2005
1843,200501CW10870,Slight,06/06/2005,Monday,Daylight,1,1,0.0,0.0,Dry,30,11:30,Fine no high winds,2005
1844,200501CW10872,Serious,22/06/2005,Wednesday,Daylight,1,2,0.0,0.0,Dry,30,18:39,Fine no high winds,2005
1845,200501CW10873,Slight,18/03/2005,Friday,Daylight,1,1,0.0,5.0,Dry,30,15:44,Fine no high winds,2005
1846,200501CW10875,Serious,28/06/2005,Tuesday,Daylight,1,3,0.0,0.0,Dry,30,15:42,Fine no high winds,2005
1847,200501CW10876,Serious,01/07/2005,Friday,Daylight,1,1,0.0,5.0,Dry,30,7:40,Fine no high winds,2005
1848,200501CW10877,Slight,15/07/2005,Friday,Daylight,1,1,0.0,0.0,Dry,30,13:30,Fine no high winds,2005
1849,200501CW10878,Slight,25/05/2005,Wednesday,Daylight,1,1,0.0,0.0,Dry,30,15:50,Fine no high winds,2005
1850,200501CW10879,Serious,02/07/2005,Saturday,Daylight,1,2,0.0,5.0,Dry,30,7:27,Fine no high winds,2005
1851,200501CW10880,Slight,02/04/2005,Saturday,Darkness - lights lit,1,2,0.0,5.0,Dry,30,1:30,Fine no high winds,2005
1852,200501CW10881,Slight,06/04/2005,Wednesday,Darkness - lights lit,1,2,0.0,0.0,Dry,30,0:20,Fine no high winds,2005
1853,200501CW10884,Slight,16/06/2005,Thursday,Daylight,1,3,0.0,0.0,Dry,30,9:40,Fine no high winds,2005
1854,200501CW10885,Slight,16/05/2005,Monday,Daylight,1,2,0.0,0.0,Dry,30,9:40,Fine no high winds,2005
1855,200501CW10886,Slight,17/06/2005,Friday,Daylight,2,1,0.0,5.0,Dry,30,18:45,Fine no high winds,2005
1856,200501CW10887,Slight,30/06/2005,Thursday,Daylight,1,1,0.0,1.0,Dry,30,8:30,Fine no high winds,2005
1857,200501CW10888,Slight,05/07/2005,Tuesday,Daylight,1,2,0.0,5.0,Wet or damp,30,18:00,Raining no high winds,2005
1858,200501CW10889,Serious,20/07/2005,Wednesday,Daylight,1,2,0.0,0.0,Dry,30,18:10,Fine no high winds,2005
1859,200501CW10890,Slight,07/07/2005,Thursday,Daylight,1,1,0.0,5.0,Dry,30,16:20,Fine no high winds,2005
1860,200501CW10894,Slight,01/07/2005,Friday,Daylight,1,3,0.0,5.0,Dry,30,13:38,Fine no high winds,2005
1861,200501CW10895,Slight,08/07/2005,Friday,Darkness - lights lit,1,1,0.0,0.0,Dry,30,21:00,Fine no high winds,2005
1862,200501CW10896,Slight,08/07/2005,Friday,Daylight,1,2,0.0,5.0,Dry,30,13:10,Fine no high winds,2005
1863,200501CW10896,Slight,08/07/2005,Friday,Daylight,1,2,0.0,5.0,Dry,30,13:10,Fine no high winds,2005
1864,200501CW10897,Slight,09/07/2005,Saturday,Daylight,1,1,0.0,0.0,Dry,30,17:00,Fine no high winds,2005
1865,200501CW10898,Slight,12/07/2005,Tuesday,Daylight,1,2,0.0,0.0,Dry,30,15:30,Fine no high winds,2005
1866,200501CW10898,Slight,12/07/2005,Tuesday,Daylight,1,2,0.0,0.0,Dry,30,15:30,Fine no high winds,2005
1867,200501CW10899,Serious,29/04/2005,Friday,Darkness - lights lit,1,2,0.0,5.0,Wet or damp,30,2:45,Fine no high winds,2005
1868,200501CW10900,Slight,04/04/2005,Monday,Daylight,1,2,0.0,5.0,Wet or damp,30,10:25,Fine no high winds,2005
1869,200501CW10900,Slight,04/04/2005,Monday,Daylight,1,2,0.0,5.0,Wet or damp,30,10:25,Fine no high winds,2005
1870,200501CW10901,Slight,03/01/2005,Monday,Darkness - lights lit,1,1,0.0,0.0,Dry,30,17:01,Fine no high winds,2005
1871,200501CW10902,Slight,04/04/2005,Monday,Daylight,1,2,0.0,0.0,Dry,30,10:40,Fine no high winds,2005
1872,200501CW10903,Slight,07/01/2005,Friday,Darkness - lights lit,1,2,0.0,0.0,Dry,30,22:55,Fine no high winds,2005
1873,200501CW10907,Slight,18/01/2005,Tuesday,Daylight,1,1,0.0,0.0,Dry,30,17:35,Fine no high winds,2005
1874,200501CW10908,Slight,12/06/2005,Sunday,Daylight,1,2,0.0,0.0,Dry,30,14:00,Fine no high winds,2005
1875,200501CW10909,Serious,18/07/2005,Monday,Daylight,1,2,0.0,0.0,Dry,30,13:20,Fine no high winds,2005
1876,200501CW10910,Serious,15/07/2005,Friday,Daylight,1,2,0.0,0.0,Dry,30,13:40,Fine no high winds,2005
1877,200501CW10911,Slight,24/06/2005,Friday,Daylight,1,2,0.0,5.0,Wet or damp,30,8:45,Fine no high winds,2005
1878,200501CW10912,Slight,02/07/2005,Saturday,Darkness - lights lit,1,2,0.0,5.0,Dry,30,3:50,Fine no high winds,2005
1879,200501CW10913,Slight,29/06/2005,Wednesday,Daylight,1,2,0.0,0.0,Dry,30,9:23,Fine no high winds,2005
1880,200501CW10916,Slight,05/05/2005,Thursday,Daylight,1,2,0.0,0.0,Dry,30,16:00,Fine no high winds,2005
1881,200501CW10917,Slight,03/07/2005,Sunday,Daylight,1,1,0.0,0.0,Dry,30,14:05,Fine no high winds,2005
1882,200501CW10918,Slight,30/06/2005,Thursday,Darkness - lights lit,1,1,0.0,0.0,Dry,30,20:00,Fine no high winds,2005
1883,200501CW10919,Slight,15/03/2005,Tuesday,Daylight,1,2,0.0,0.0,Dry,30,18:15,Fine no high winds,2005
1884,200501CW10920,Slight,22/04/2005,Friday,Darkness - lights lit,1,2,0.0,5.0,Dry,30,21:25,Fine no high winds,2005
1885,200501CW10923,Slight,27/06/2005,Monday,Daylight,1,2,0.0,0.0,Dry,30,20:05,Fine no high winds,2005
1886,200501CW10924,Slight,02/07/2005,Saturday,Daylight,1,1,0.0,1.0,Dry,30,14:00,Fine no high winds,2005
1887,200501CW10925,Slight,05/05/2005,Thursday,Daylight,1,2,0.0,1.0,Dry,30,11:00,Fine no high winds,2005
1888,200501CW10926,Slight,06/06/2005,Monday,Daylight,1,2,0.0,5.0,Dry,30,7:10,Fine no high winds,2005
1889,200501CW10927,Slight,06/07/2005,Wednesday,Daylight,1,2,0.0,5.0,Dry,30,19:52,Fine no high winds,2005
1890,200501CW10928,Slight,15/05/2005,Sunday,Daylight,1,2,0.0,0.0,Dry,30,16:15,Fine no high winds,2005
1891,200501CW10929,Serious,05/07/2005,Tuesday,Daylight,1,1,0.0,5.0,Dry,30,9:58,Fine no high winds,2005
1892,200501CW10930,Slight,05/07/2005,Tuesday,Darkness - lights lit,3,2,0.0,5.0,Dry,30,4:25,Fine no high winds,2005
1893,200501CW10932,Slight,02/07/2005,Saturday,Daylight,1,2,0.0,5.0,Dry,30,12:45,Fine no high winds,2005
1894,200501CW10933,Slight,08/07/2005,Friday,Daylight,1,1,0.0,5.0,Dry,30,12:45,Fine no high winds,2005
1895,200501CW10934,Slight,12/07/2005,Tuesday,Daylight,1,2,0.0,0.0,Dry,30,18:35,Fine no high winds,2005
1896,200501CW10935,Slight,05/07/2005,Tuesday,Daylight,1,2,0.0,0.0,Dry,30,19:50,Fine no high winds,2005
1897,200501CW10936,Slight,02/07/2005,Saturday,Daylight,1,1,0.0,5.0,Dry,30,15:10,Fine no high winds,2005
1898,200501CW10937,Slight,11/07/2005,Monday,Daylight,1,1,0.0,5.0,Dry,30,15:40,Fine no high winds,2005
1899,200501CW10938,Slight,12/07/2005,Tuesday,Daylight,1,1,0.0,0.0,Dry,30,18:55,Fine no high winds,2005
1900,200501CW10939,Serious,07/07/2005,Thursday,Daylight,1,1,0.0,0.0,Wet or damp,30,8:00,Fine no high winds,2005
1901,200501CW10940,Slight,30/06/2005,Thursday,Darkness - lights lit,1,1,0.0,0.0,Dry,30,2:20,Fine no high winds,2005
1902,200501CW10941,Slight,08/07/2005,Friday,Darkness - lights lit,1,2,0.0,0.0,Dry,30,23:30,Fine no high winds,2005
1903,200501CW10944,Slight,11/07/2005,Monday,Daylight,1,1,0.0,4.0,Dry,30,11:32,Fine no high winds,2005
1904,200501CW10946,Slight,13/07/2005,Wednesday,Daylight,1,3,0.0,0.0,Dry,40,15:12,Fine no high winds,2005
1905,200501CW10947,Slight,13/07/2005,Wednesday,Darkness - lights lit,1,2,0.0,5.0,Dry,30,23:35,Fine no high winds,2005
1906,200501CW10948,Slight,12/07/2005,Tuesday,Daylight,1,1,0.0,0.0,Dry,50,15:15,Fine no high winds,2005
1907,200501CW10949,Slight,05/07/2005,Tuesday,Daylight,1,1,0.0,0.0,Wet or damp,30,11:56,Fine no high winds,2005
1908,200501CW10950,Slight,08/07/2005,Friday,Daylight,1,2,0.0,0.0,Dry,30,14:50,Fine no high winds,2005
1909,200501CW10951,Serious,06/07/2005,Wednesday,Daylight,1,1,0.0,5.0,Dry,30,16:20,Fine no high winds,2005
1910,200501CW10952,Slight,05/07/2005,Tuesday,Daylight,1,1,0.0,5.0,Dry,30,16:35,Fine no high winds,2005
1911,200501CW10953,Slight,01/07/2005,Friday,Daylight,1,1,0.0,5.0,Dry,30,12:15,Fine no high winds,2005
1912,200501CW10954,Slight,04/07/2005,Monday,Daylight,1,1,0.0,0.0,Dry,30,17:00,Fine no high winds,2005
1913,200501CW10956,Slight,12/07/2005,Tuesday,Daylight,1,1,0.0,5.0,Dry,30,11:35,Fine no high winds,2005
1914,200501CW10957,Slight,21/06/2005,Tuesday,Daylight,1,2,0.0,0.0,Dry,30,19:02,Fine no high winds,2005
1915,200501CW10957,Slight,21/06/2005,Tuesday,Daylight,1,2,0.0,0.0,Dry,30,19:02,Fine no high winds,2005
1916,200501CW10958,Slight,22/06/2005,Wednesday,Daylight,1,1,0.0,1.0,Dry,30,17:35,Fine no high winds,2005
1917,200501CW10959,Slight,13/07/2005,Wednesday,Daylight,1,2,0.0,0.0,Dry,30,10:30,Fine no high winds,2005
1918,200501CW10959,Slight,13/07/2005,Wednesday,Daylight,1,2,0.0,0.0,Dry,30,10:30,Fine no high winds,2005
1919,200501CW10961,Serious,04/07/2005,Monday,Daylight,1,2,0.0,4.0,Dry,30,17:44,Fine no high winds,2005
1920,200501CW10962,Slight,22/03/2005,Tuesday,Daylight,1,2,0.0,0.0,Dry,30,14:00,Fine no high winds,2005
1921,200501CW10963,Serious,09/07/2005,Saturday,Daylight,1,2,0.0,5.0,Dry,30,18:30,Fine no high winds,2005
1922,200501CW10964,Slight,07/04/2005,Thursday,Darkness - lights lit,1,1,0.0,0.0,Dry,30,22:00,Fine no high winds,2005
1923,200501CW10965,Slight,30/06/2005,Thursday,Daylight,1,2,0.0,5.0,Wet or damp,30,21:00,Fine no high winds,2005
1924,200501CW10966,Slight,30/06/2005,Thursday,Darkness - lights lit,2,2,0.0,0.0,Dry,30,22:46,Fine no high winds,2005
1925,200501CW10967,Slight,13/07/2005,Wednesday,Daylight,1,2,0.0,5.0,Dry,30,15:48,Fine no high winds,2005
1926,200501CW10968,Slight,05/07/2005,Tuesday,Darkness - lights unlit,1,1,0.0,5.0,Wet or damp,30,18:50,Raining no high winds,2005
1927,200501CW10969,Slight,22/06/2005,Wednesday,Daylight,1,3,0.0,0.0,Dry,30,17:30,Fine no high winds,2005
1928,200501CW10970,Slight,06/07/2005,Wednesday,Daylight,1,2,0.0,5.0,Dry,30,17:42,Fine no high winds,2005
1929,200501CW10971,Serious,14/04/2005,Thursday,Daylight,1,1,0.0,5.0,Dry,30,13:28,Fine no high winds,2005
1930,200501CW10973,Slight,10/07/2005,Sunday,Daylight,1,2,0.0,1.0,Dry,30,10:15,Fine no high winds,2005
1931,200501CW10974,Slight,21/04/2005,Thursday,Darkness - lights lit,1,2,0.0,1.0,Dry,30,23:30,Fine no high winds,2005
1932,200501CW10974,Slight,21/04/2005,Thursday,Darkness - lights lit,1,2,0.0,1.0,Dry,30,23:30,Fine no high winds,2005
1933,200501CW10975,Slight,21/04/2005,Thursday,Daylight,1,1,0.0,5.0,Dry,30,16:46,Fine no high winds,2005
1934,200501CW10977,Slight,29/04/2005,Friday,Daylight,1,2,0.0,5.0,Dry,30,8:50,Fine no high winds,2005
1935,200501CW10978,Slight,02/06/2005,Thursday,Daylight,1,1,0.0,5.0,Dry,30,13:58,Fine no high winds,2005
1936,200501CW10979,Slight,08/06/2005,Wednesday,Daylight,1,2,0.0,0.0,Dry,30,13:34,Fine no high winds,2005
1937,200501CW10980,Slight,08/06/2005,Wednesday,Daylight,1,2,0.0,5.0,Dry,30,21:45,Fine no high winds,2005
1938,200501CW10981,Slight,10/06/2005,Friday,Daylight,1,1,0.0,4.0,Dry,30,14:25,Fine no high winds,2005
1939,200501CW10983,Serious,17/06/2005,Friday,Daylight,1,1,0.0,0.0,Dry,30,16:00,Fine no high winds,2005
1940,200501CW10984,Serious,29/06/2005,Wednesday,Daylight,1,2,0.0,0.0,Dry,30,15:15,Fine no high winds,2005
1941,200501CW10985,Slight,22/06/2005,Wednesday,Darkness - lights lit,1,2,0.0,0.0,Dry,30,22:30,Fine no high winds,2005
1942,200501CW10986,Slight,17/07/2005,Sunday,Daylight,1,2,0.0,0.0,Dry,30,13:15,Fine no high winds,2005
1943,200501CW10987,Slight,22/06/2005,Wednesday,Daylight,1,2,0.0,0.0,Dry,30,8:34,Fine no high winds,2005
1944,200501CW10989,Serious,19/07/2005,Tuesday,Daylight,1,1,0.0,5.0,Dry,30,9:10,Fine no high winds,2005
1945,200501CW10990,Slight,21/07/2005,Thursday,Darkness - lights lit,1,2,0.0,0.0,Dry,30,23:13,Fine no high winds,2005
1946,200501CW10991,Slight,22/07/2005,Friday,Daylight,1,1,0.0,5.0,Dry,30,20:30,Fine no high winds,2005
1947,200501CW10992,Slight,22/07/2005,Friday,Daylight,2,2,0.0,5.0,Dry,30,15:20,Fine no high winds,2005
1948,200501CW10993,Slight,26/07/2005,Tuesday,Darkness - lights lit,1,1,0.0,0.0,Dry,30,20:30,Fine no high winds,2005
1949,200501CW10995,Slight,28/07/2005,Thursday,Daylight,1,2,0.0,0.0,Wet or damp,30,8:40,Fine no high winds,2005
1950,200501CW10996,Slight,30/07/2005,Saturday,Daylight,1,2,0.0,0.0,Dry,30,13:05,Fine no high winds,2005
1951,200501CW10997,Slight,04/08/2005,Thursday,Daylight,1,2,0.0,5.0,Dry,30,17:45,Fine no high winds,2005
1952,200501CW10999,Slight,09/05/2005,Monday,Daylight,1,2,0.0,0.0,Dry,30,13:45,Fine no high winds,2005
1953,200501CW11000,Slight,15/07/2005,Friday,Daylight,1,2,0.0,0.0,Dry,30,18:45,Fine no high winds,2005
1954,200501CW11002,Slight,18/07/2005,Monday,Daylight,1,1,0.0,0.0,Dry,30,15:46,Fine no high winds,2005
1955,200501CW11003,Slight,20/07/2005,Wednesday,Daylight,1,2,0.0,0.0,Dry,30,16:30,Fine no high winds,2005
1956,200501CW11004,Slight,21/06/2005,Tuesday,Daylight,1,2,0.0,5.0,Dry,30,18:13,Fine no high winds,2005
1957,200501CW11006,Slight,21/07/2005,Thursday,Daylight,1,1,0.0,0.0,Dry,30,14:25,Fine no high winds,2005
1958,200501CW11007,Slight,21/07/2005,Thursday,Daylight,1,2,0.0,0.0,Dry,30,8:50,Fine no high winds,2005
1959,200501CW11008,Serious,22/07/2005,Friday,Daylight,1,2,0.0,5.0,Dry,30,15:50,Fine no high winds,2005
1960,200501CW11008,Serious,22/07/2005,Friday,Daylight,1,2,0.0,5.0,Dry,30,15:50,Fine no high winds,2005
1961,200501CW11009,Slight,22/07/2005,Friday,Daylight,1,1,0.0,0.0,Dry,30,8:28,Fine no high winds,2005
1962,200501CW11010,Serious,19/07/2005,Tuesday,Daylight,1,2,0.0,0.0,Dry,30,8:32,Fine no high winds,2005
1963,200501CW11011,Slight,22/07/2005,Friday,Daylight,1,1,0.0,5.0,Dry,30,16:09,Fine no high winds,2005
1964,200501CW11013,Slight,22/07/2005,Friday,Darkness - lights lit,1,1,0.0,0.0,Dry,30,20:20,Fine no high winds,2005
1965,200501CW11015,Slight,19/07/2005,Tuesday,Daylight,1,2,0.0,5.0,Dry,30,15:53,Fine no high winds,2005
1966,200501CW11016,Slight,22/07/2005,Friday,Daylight,1,1,0.0,0.0,Dry,30,8:29,Fine no high winds,2005
1967,200501CW11017,Slight,19/07/2005,Tuesday,Daylight,1,1,0.0,0.0,Dry,30,11:35,Fine no high winds,2005
1968,200501CW11018,Serious,22/07/2005,Friday,Daylight,1,2,0.0,0.0,Dry,30,8:15,Fine no high winds,2005
1969,200501CW11020,Serious,23/07/2005,Saturday,Daylight,2,1,0.0,5.0,Dry,30,20:30,Fine no high winds,2005
1970,200501CW11021,Slight,23/07/2005,Saturday,Darkness - lights lit,1,1,0.0,5.0,Dry,30,0:30,Fine no high winds,2005
1971,200501CW11022,Slight,24/07/2005,Sunday,Daylight,1,1,0.0,0.0,Wet or damp,30,12:15,Raining no high winds,2005
1972,200501CW11023,Slight,24/07/2005,Sunday,Daylight,1,1,0.0,0.0,Dry,30,17:00,Fine no high winds,2005
1973,200501CW11024,Slight,24/07/2005,Sunday,Daylight,1,1,0.0,5.0,Wet or damp,30,19:15,Fine no high winds,2005
1974,200501CW11025,Slight,25/07/2005,Monday,Daylight,1,1,0.0,0.0,Dry,30,13:42,Fine no high winds,2005
1975,200501CW11026,Slight,25/07/2005,Monday,Daylight,1,2,0.0,1.0,Wet or damp,30,11:15,Raining no high winds,2005
1976,200501CW11027,Slight,25/07/2005,Monday,Daylight,1,1,0.0,5.0,Dry,30,6:42,Fine no high winds,2005
1977,200501CW11028,Serious,26/07/2005,Tuesday,Daylight,2,2,0.0,0.0,Dry,30,6:17,Fine no high winds,2005
1978,200501CW11029,Slight,26/07/2005,Tuesday,Darkness - lights lit,3,2,0.0,5.0,Dry,30,22:40,Fine no high winds,2005
1979,200501CW11032,Slight,27/07/2005,Wednesday,Darkness - lights lit,1,2,0.0,0.0,Wet or damp,30,21:00,Raining no high winds,2005
1980,200501CW11033,Slight,18/07/2005,Monday,Daylight,1,1,0.0,0.0,Dry,30,10:45,Fine no high winds,2005
1981,200501CW11034,Serious,14/07/2005,Thursday,Daylight,1,2,0.0,0.0,Dry,30,17:45,Fine no high winds,2005
1982,200501CW11034,Serious,14/07/2005,Thursday,Daylight,1,2,0.0,0.0,Dry,30,17:45,Fine no high winds,2005
1983,200501CW11035,Slight,24/07/2005,Sunday,Daylight,1,2,0.0,0.0,Dry,30,16:36,Fine no high winds,2005
1984,200501CW11036,Slight,27/07/2005,Wednesday,Daylight,1,1,0.0,4.0,Wet or damp,30,9:52,Raining no high winds,2005
1985,200501CW11037,Serious,30/07/2005,Saturday,Daylight,1,1,0.0,0.0,Dry,30,10:00,Fine no high winds,2005
1986,200501CW11039,Serious,28/07/2005,Thursday,Daylight,1,1,0.0,0.0,Dry,30,17:28,Fine no high winds,2005
1987,200501CW11040,Slight,28/07/2005,Thursday,Daylight,1,2,0.0,0.0,Dry,30,17:04,Fine no high winds,2005
1988,200501CW11041,Slight,28/09/2005,Wednesday,Daylight,1,2,0.0,0.0,Dry,30,8:40,Fine no high winds,2005
